ID,ideology,leadership,name,party,description,introduced_bills_117,cosponsored_bills_117,unique_cosponsors_117,total_cosponsors_117
412244,0.5315778834323117,0.6892232487231643,Tester,Democrat,centrist Democrat,2,13,20,20
412247,0.20308368809581806,0.5516077668736636,Whitehouse,Democrat,rank-and-file Democrat,4,30,30,41
300089,0.6418533798980526,0.00023812990710939594,Shelby,Republican,centrist Republican follower ,0,6,0,0
300055,1.0,0.5366219789532254,Inhofe,Republican,conservative Republican,2,39,22,22
412251,0.8996365888738358,0.49549461149508794,Barrasso,Republican,rank-and-file Republican,0,18,0,0
412269,0.8379185202625118,0.5725993561596237,Cassidy,Republican,rank-and-file Republican,2,21,4,5
300027,0.9327877634827696,0.9731554929663911,Cornyn,Republican,conservative Republican leader,3,29,7,7
412508,0.9859580990155243,0.40295145314528896,Cotton,Republican,conservative Republican,1,33,0,0
412464,0.9348296593125637,0.4075333468157045,Lankford,Republican,conservative Republican,1,31,22,22
412495,0.786609723976012,0.6137059167817439,Lee,Republican,rank-and-file Republican,14,15,39,102
300072,0.7204524404441476,0.6325097359938202,McConnell,Republican,moderate Republican leader,8,4,97,97
412492,0.7357974079990599,0.40184209952302785,Paul,Republican,rank-and-file Republican,10,22,34,50
412669,0.9384640964601344,0.27860082840837025,Rounds,Republican,conservative Republican,1,28,10,10
412665,0.7544579402578818,0.4579704580468097,Sullivan,Republican,rank-and-file Republican,1,15,1,1
400408,0.7461612643641958,0.659809488275876,Toomey,Republican,moderate Republican leader,2,14,19,19
300100,0.18021489753252737,0.7012723027734683,Wyden,Democrat,rank-and-file Democrat,4,33,18,20
400050,0.136092326179407,0.7387741568914816,Brown,Democrat,progressive Democratic leader,0,38,0,0
400064,0.25974112482391715,0.9477237812451381,Cardin,Democrat,moderate Democratic leader,12,29,20,35
412281,0.2915369023772129,0.3436444666350367,Heinrich,Democrat,moderate Democratic follower,4,16,2,5
412200,0.13807890641982706,0.5122951389073688,Hirono,Democrat,progressive Democrat,1,35,20,20
